"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","oda","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"ARG","ARGENTINA",1999,8,1,7705.54288252851,-6.2471071530922,115.890823364258,NA,97.8752670288086,100.728843688965,99.16485,4.45782610229152,NA,NA,3.28,9.07612433559182,36794682,50.7138939263016,94.7254638671875,63.4877305192171,1.18222911614852,1.4005641030747,96489898.6816406,NA,NA,NA,NA,NA,NA,NA,73.683,70.263,77.075,NA,1,NA,NA,1.22035954754993,"Americas","South America",0.939,2.269,2.464,1.602,2.384,1.268,-2.49,2.477,1.393,0.167,0.167,1,0.667,0.333,0.167,0,0,0.167,0.5,0.833,0.167,0.167,0,0.646,0.494,-0.225,1.546,-0.073,-2.148,-0.776,1.207,0.507,-0.637,1.177,-0.489,0.087,0.217,1.685,0.458,1.089,0.234,0.522
"ARG","ARGENTINA",2000,8,1,7637.01489203628,-0.889333711289957,116.558296203613,NA,97.5186996459961,100.006637573242,98.92861,4.67991094417297,20.29188,NA,7.03868,9.62260350188905,37213984,50.707244889448,95.0992050170898,63.469313441501,2.03921231896402,2.36414526373118,86728462.2192383,NA,NA,NA,NA,8.22001076,NA,49,73.91,70.498,77.288,NA,1,NA,NA,1.14882267666887,"Americas","South America",0.939,2.269,2.464,1.602,2.384,1.268,-1.854,2.477,1.393,0.167,0.167,0.833,0.333,0.167,0.167,0,0,0.167,0.5,0.833,0.167,0.333,0,0.676,0.333,0.793,1.546,-0.073,0.239,0.421,1.207,0.597,-0.637,1.177,0.911,0.437,0.502,1.685,0.766,1.089,0.234,0.463
"ARG","ARGENTINA",2001,8,1,7141.47507662826,-6.48865849305543,116.749336242676,NA,97.0879898071289,99.8243179321289,99.0026,4.56858960891786,NA,NA,9.78081,9.32489879390056,37624825,50.7032138833014,95.5110634674458,65.0812573281962,1.57828961704899,1.91854085449722,269518524.169922,97.1900024414062,97.1900024414062,97.1900024414062,NA,8.26966286,NA,46,74.154,70.637,77.642,NA,1,NA,NA,1.18423354187058,"Americas","South America",0.939,2.269,2.464,1.602,2.384,1.268,-1.854,2.477,1.393,0.167,0,1,0.167,0.167,0.167,0,0,0.167,0.5,0.667,0.167,0.333,0,0.682,0.331,0.793,1.546,-0.121,0.239,0.421,0.832,0.597,-0.637,1.177,1.137,0.267,0.502,1.685,1.145,1.089,0.234,0.462
"ARG","ARGENTINA",2002,8,1,2569.69963519124,-64.0172428298317,116.877983093262,NA,99.7899703979492,102.597869873047,98.95948,10.2066467144411,19.56624,NA,10.8821,9.81895834666325,38029349,50.7013228125467,95.7975082397461,54.7764456459146,4.58801102253871,5.63090239331634,159443450.927734,NA,NA,NA,NA,7.33203077,NA,45,74.312,70.704,77.911,NA,1,NA,NA,1.09188047859748,"Americas","South America",0.939,2.269,2.464,1.602,2.384,1.268,-1.833,2.477,1.393,0.167,0.167,1,0.333,0.167,0.167,0,0,0.167,0.5,0.667,0.167,0.333,0,0.666,0.367,0.793,1.546,-0.121,-0.621,-0.078,0.882,0.443,-0.637,1.177,1.013,0.538,0.502,1.685,1.157,1.089,0.234,0.462
"ARG","ARGENTINA",2003,8,1,3320.47775133903,29.2165709122621,114.37532043457,NA,97.8274993896484,100.172576904297,98.87379,10.328166939117,NA,NA,11.9137,12.5187797009653,38424282,50.6983891071797,96.1342086791992,51.0316942508769,3.79526357487009,4.54405237920157,162685974.121094,NA,NA,NA,NA,6.92670012,NA,41,74.307,70.796,77.808,NA,1,NA,NA,1.06089505704838,"Americas","South America",0.939,2.269,2.464,1.602,2.384,1.268,-1.833,2.477,0.812,0.167,0,0.833,0.333,0.333,0.167,0,0,0.167,0.833,0.833,0.167,0.167,0,0.645,0.387,0.992,1.546,-0.095,-0.877,-0.969,0.882,0.47,-0.414,1.177,1.125,0.391,0.502,1.685,1.157,1.089,0.234,0.443
"ARG","ARGENTINA",2004,8,1,4242.02099089422,27.7533327601296,115.446090698242,NA,96.3771514892578,98.445426940918,98.57855,8.36248661002826,18.84059,NA,16.0367,13.1007799001848,38815916,50.6906458343182,96.4706802368164,47.8369882937827,3.62815045579444,4.29522015828479,117969955.444336,NA,NA,NA,NA,7.09477043,NA,42,74.871,71.5,78.177,12.4741871577,1,NA,NA,0.883295358833529,"Americas","South America",0.879,1.629,1.935,1.602,2.384,1.268,-1.833,2.477,0.812,0.167,0,0.833,0.333,0.333,0.167,0,0,0.167,0.833,0.833,0.167,0.167,0,0.641,0.384,0.992,1.546,-0.095,-0.877,-0.969,0.882,0.47,-0.414,1.177,1.125,0.391,0.502,1.685,1.157,1.089,0.234,0.44
"ARG","ARGENTINA",2005,8,1,5067.65342293276,19.4631859156476,114.580780029297,NA,93.6234283447266,95.4885330200195,98.81425,7.93875427420938,NA,NA,17.7206,13.1031756459852,39216789,50.6793034310049,96.8129959106445,48.4861459282405,4.36083044381745,5.18727382834912,110194305.419922,NA,NA,NA,NA,7.73392439,NA,38,75.231,71.767,78.632,10.4219424653,1,NA,NA,0.847154783885961,"Americas","South America",0.879,1.629,1.935,1.602,2.384,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.375,0.5,0.125,0,0,0.375,0.875,0.75,0.125,0.125,0,0.632,0.399,0.992,1.546,-0.389,-0.877,-0.969,0.882,0.47,-0.414,1.177,0.738,0.391,0.502,1.685,1.157,1.089,0.234,0.45
"ARG","ARGENTINA",2006,8,1,5869.38028970204,15.8204754717678,116.187850952148,NA,94.890007019043,96.5267486572266,98.85437,6.93557229126392,18.11494,NA,20.9272,12.8788866954319,39622115,50.6643713828913,97.1672210693359,48.7491333682456,4.49089064691066,5.77560944191323,131892776.489258,NA,NA,NA,NA,7.70940399,NA,34,75.279,72.021,78.437,9.23931284783,1,NA,NA,0.788233877461469,"Americas","South America",0.879,1.629,1.935,1.602,2.384,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.375,0.5,0.125,0,0,0.375,0.875,0.75,0.125,0.125,0,0.621,0.404,0.992,1.546,-0.389,-0.877,-0.969,0.882,0.47,-0.414,1.177,0.738,0.391,0.502,1.685,1.157,1.089,0.234,0.491
"ARG","ARGENTINA",2007,8,1,7185.25155147027,22.4192537681867,117.236312866211,NA,97.7480392456055,99.3816528320312,99.13952,7.45235394606923,NA,NA,25.9466,12.4482684483004,40016763,50.6449959483229,97.5394134521484,49.5083307772744,3.70577772027876,4.83861569507875,95790397.644043,NA,NA,NA,NA,7.86196613,NA,35,74.783,71.574,77.925,7.32218500532,1,NA,NA,0.792548175031362,"Americas","South America",0.879,1.629,1.935,1.602,2.384,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.25,0.5,0.125,0,0,0.25,0.875,0.625,0.25,0.125,0,0.617,0.414,0.992,1.546,-0.389,-0.877,-0.969,0.737,0.47,-0.414,1.177,0.738,0.27,0.502,1.685,1.14,0.887,0.32,0.472
"ARG","ARGENTINA",2008,8,1,8944.1102657357,24.4787353882625,118.320129394531,NA,101.681922912598,102.988456726074,99.13278,7.3189545972436,17.3893,NA,28.1126,13.3178463574032,40424148,50.6241739467212,97.9341278076172,50.2551922042782,4.03900096602208,4.94937994883837,125829071.044922,NA,NA,NA,NA,8.24087811,NA,31,75.428,72.192,78.577,7.5031769989,1,NA,NA,0.762756475390461,"Americas","South America",0.861,1.573,1.631,1.602,2.384,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.593,0.429,0.992,1.546,-0.389,-0.877,-0.969,0.551,0.47,-0.414,0.914,0.738,0.27,0.502,1.685,1.069,0.887,0.32,0.475
"ARG","ARGENTINA",2009,8,1,8150.23527028221,-8.87595268692934,118.293312072754,NA,102.486610412598,103.467819213867,99.09709,5.2736234689014,NA,NA,34,12.3830415594157,40854831,50.602359623085,98.3633651733398,53.3060010032753,2.12453488071178,3.09834695426024,117144836.425781,NA,NA,NA,NA,9.56852913,NA,25,75.577,72.449,78.593,8.54142446168,1,NA,NA,0.886508576686385,"Americas","South America",0.861,1.573,1.631,1.602,2.384,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.594,0.431,0.992,1.546,-0.38,-0.877,-0.969,0.551,0.47,-0.414,0.914,0.738,0.27,0.502,1.685,1.069,0.887,0.32,0.476
"ARG","ARGENTINA",2010,8,1,10260.1313108254,25.8875476667084,118.128196716309,NA,103.019830309479,103.621623975302,98.7319,7.13216745078964,16.66365,NA,45,12.8530426903255,41288694,50.5797446632727,98.82,51.4951802052167,2.30522041977185,3.25709519384359,115441986.083984,NA,NA,NA,NA,9.4852438,NA,24,75.68,72.542,78.732,7.38070544732,1,NA,NA,0.814878118220695,"Americas","South America",0.844,1.573,1.299,1.293,1.959,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.591,0.419,0.992,1.546,-0.38,-0.877,-0.969,0.551,0.47,-0.414,0.914,0.738,0.27,0.632,1.685,1.129,0.887,0.465,0.446
"ARG","ARGENTINA",2011,8,1,12704.2831819684,23.8218381139449,117.372833251953,NA,102.831045597942,103.791505149105,98.91685,6.99873377022519,NA,NA,51,12.6636277012315,41730660,50.5599731573866,99.2161636352539,51.8119007511102,2.74533146547491,3.88650404225898,97899429.3212891,NA,NA,NA,NA,9.51042366,4.38,31,76.1,72.739,79.402,7.19399755352,1,NA,NA,0.764287095310235,"Americas","South America",0.844,1.573,1.299,1.293,1.959,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.588,0.426,0.992,1.546,-0.388,-0.877,-0.969,0.551,0.47,-0.414,0.914,0.738,0.27,0.632,1.685,0.943,0.887,0.465,0.449
"ARG","ARGENTINA",2012,8,1,12949.717486654,1.93190202997013,116.43643951416,NA,103.338889946006,104.005001038129,99.05122,5.7817442068501,15.93801,NA,55.8,12.9528415127413,42161721,50.5371175304462,99.5844116210938,53.6581179163924,2.55649872416885,3.62564790864033,187530181.884766,NA,NA,NA,NA,9.8851881,4.58,27,75.802,72.851,78.672,7.2821889785,1,NA,NA,0.784824735364742,"Americas","South America",0.844,1.573,1.299,1.293,1.959,1.268,-1.833,2.477,0.812,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.589,0.423,0.992,1.546,-0.388,-0.877,-0.969,0.551,0.47,-0.414,0.914,0.738,0.27,0.632,1.685,0.877,0.887,0.465,0.461
"ARG","ARGENTINA",2013,8,1,12963.675773326,0.107788348945718,114.421348571777,NA,103.096425135666,103.468628388216,99.11341,6.05291843670451,NA,NA,59.9,12.4529027558077,42582455,50.506882458823,99.8371276855469,53.9190936666216,2.25387298647688,3.15558730477948,37472755.4321289,NA,NA,NA,NA,9.92091465,4.77,27,75.829,72.963,78.623,6.5775989523,1,NA,NA,0.83773642721392,"Americas","South America",0.847,1.573,1.299,1.293,2.462,1.218,-1.833,2.477,0.738,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.594,0.428,0.872,1.546,-0.407,-0.877,-1.066,0.551,0.47,-0.414,0.914,0.738,0.27,0.632,1.685,0.96,0.935,0.465,0.459
"ARG","ARGENTINA",2014,8,1,12233.1444119186,-5.63521777450296,113.873519897461,NA,105.178570925373,105.570753849346,99.44461,6.71270351428559,15.2,NA,64.7,12.6109666067191,43024071,50.4795803614312,99.9592437744141,52.9405434663365,2.09270565105548,2.96561619466374,49490070.3430176,NA,NA,NA,NA,9.79773045,4.84,27,76.268,73.303,79.15,7.20500989307,1,NA,NA,0.878100924236765,"Americas","South America",0.847,1.573,1.299,1.293,2.462,1.218,-1.833,2.477,0.738,0.125,0,0.875,0.25,0.625,0.125,0,0,0.375,0.875,0.625,0.25,0.125,0,0.604,0.422,0.872,1.546,-0.407,-0.877,-1.066,0.551,0.47,-0.414,0.914,0.738,0.27,0.632,1.685,0.96,1.159,0.465,0.473
"ARG","ARGENTINA",2015,9,1,13679.6264980954,11.8242868511183,112.936653137207,NA,105.736216015524,106.208514641268,99.49576,5.1566859021408,NA,NA,68.0431,12.3365069418291,43477012,50.4618624665375,99.9952087402344,55.8149012843362,0.693912054976671,1.11677493458146,-24463310.2416992,NA,NA,NA,NA,10.27364159,4.95,28,76.6,73.367,79.795,NA,1,NA,NA,0.850128597463815,"Americas","South America",0.847,1.573,1.299,1.293,2.462,1.218,-1.833,2.477,0.811,0.125,0.25,0.875,0.5,0.375,0.125,0,0,0.375,0.625,0.75,0.125,0.25,0,0.601,0.401,0.872,1.546,-0.401,-0.57,-0.84,0.551,0.47,-0.414,0.914,0.686,0.323,0.632,1.685,1.186,1.159,0.662,0.443
"ARG","ARGENTINA",2016,9,1,12699.9623137756,-7.16148342541514,111.654647827148,NA,105.326155244202,107.808027044358,99.10172,6.26456582010254,14.5,NA,70.969,12.0972836411962,43900313,50.4493179707097,100,56.1222358547004,0.549552011638029,0.929681521135013,6454796.79107666,NA,NA,NA,NA,10.05355549,4.94,30,76.105,73.044,79.131,NA,1,NA,NA,0.809245362717563,"Americas","South America",0.898,1.992,1.616,1.073,2.462,1.218,-0.658,2.477,0.811,0.125,0.5,0.875,0.75,0.125,0.125,0,0,0.25,0.25,0.875,0.125,0.625,0,0.616,0.299,0.929,1.546,-0.401,-0.048,0.372,0.889,0.85,-0.414,1.589,0.783,0.703,0.632,1.685,1.797,1.135,0.662,0.42
"ARG","ARGENTINA",2017,9,1,14532.5009308511,14.4294807480472,109.879669189453,NA,100.911945856337,102.169574526945,99.184,5.23162237725058,NA,NA,74.2949,10.939623860491,44288894,50.431923181464,NA,57.3499373815692,0.663565866238942,1.02056616793198,1143874.04918671,NA,NA,NA,NA,10.26057911,4.99,29,76.543,73.791,79.204,NA,1,NA,NA,0.84775481125944,"Americas","South America",0.88,1.992,1.156,1.073,2.462,1.218,-0.658,2.477,0.811,0.125,0.5,0.875,0.75,0.125,0.125,0,0,0.25,0.375,0.875,0.125,0.625,0,0.612,0.298,0.929,1.622,-0.402,-0.048,0.372,0.807,1.103,-0.123,1.612,0.351,0.703,0.632,1.685,1.619,1.168,0.765,0.437
"ARG","ARGENTINA",2018,9,1,11752.7998922979,-19.127478826801,109.305458068848,NA,99.3931908153891,100.941932583823,NA,4.53787889681146,14.5,NA,77.7,9.79144711720618,44654882,50.4135158167029,NA,56.3697502721818,1.31095340723836,2.0371251352841,85483421.3256836,NA,NA,NA,NA,10.17289257,3.69,30,76.77,73.951,79.505,NA,1,NA,NA,0.732300347538541,"Americas","South America",0.903,2.306,1.156,0.721,2.462,1.499,-0.658,2.477,0.811,0.111,0.445,0.778,0.667,0.111,0.111,0,0,0.222,0.222,0.778,0.111,0.556,0,0.637,0.302,0.929,1.727,-0.402,-0.112,0.448,0.807,1.103,-0.123,1.612,0.304,0.703,0.632,1.685,1.467,0.962,0.765,0.439
"ARG","ARGENTINA",2019,NA,1,9955.97478680428,-15.2884854839667,109.338218688965,NA,99.5688523594961,101.04723322764,NA,5.3185559967348,NA,NA,79.947,10.3919973375404,44973465,50.3980547107488,NA,55.4388171093669,1.29099565501431,2.16668838721926,16726140.9759521,NA,NA,NA,NA,10.11911297,3.69,33,76.847,74.163,79.439,NA,1,NA,NA,0.699696134379197,"Americas","South America",0.903,2.306,1.156,0.705,2.462,1.499,-0.658,2.477,0.811,0.125,0.375,0.75,0.5,0.25,0.125,0,0,0.375,0.375,0.75,0.125,0.375,0,0.626,0.317,0.929,1.606,-0.409,-0.112,0.366,0.898,1.103,-0.123,1.596,0.304,0.391,0.632,1.685,1.467,0.891,0.765,0.436
"ARG","ARGENTINA",2020,NA,1,8535.59938004389,-14.2665629149942,108.504623413086,NA,98.6217246737269,101.135527844995,NA,6.35703367575527,14.5,NA,85.5144,10.7081211457574,45191965,50.390551736145,NA,54.8578674557962,0.677055565819106,1.42962432529499,111248207.092285,99.1399993896484,99.129997253418,99.1600036621094,NA,10.67246342,3.19,27,75.878,72.981,78.783,NA,1,NA,NA,0.734111593948744,"Americas","South America",0.888,1.717,1.895,1.112,2.462,1.499,-1.12,2.477,0.643,0.125,0,0.875,0.5,0.5,0.125,0,0,0.375,0.875,0.75,0.125,0.125,0,0.644,0.333,0.695,1.865,-0.409,-0.366,-0.583,0.216,1.632,-0.123,1.596,1.004,0.532,0.585,1.685,1.124,0.851,0.631,0.458
"BLZ","BELIZE",1981,NA,1,1752.51703789335,NA,122.213958740234,NA,NA,NA,NA,17.0469798657718,NA,NA,NA,NA,148786,49.3705682696508,NA,51.8120805369128,0,1.0980515425706,28485137.9394531,NA,NA,NA,NA,NA,NA,NA,67.095,65.308,69.02,NA,NA,NA,NA,1.15896992837435,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1982,NA,1,1629.32322940976,-7.02953556626633,119.090530395508,NA,NA,NA,NA,14.2426071213036,NA,NA,NA,NA,152548,49.3608569106117,NA,57.6342788171394,0,1.72491766728428,32431163.7878418,NA,NA,NA,NA,NA,NA,NA,67.339,65.622,69.186,NA,NA,NA,NA,1.43758716875872,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1983,NA,1,1677.25548155115,2.941850412257,115.422729492188,NA,NA,NA,NA,13.7898149914171,NA,NA,NA,NA,156297,49.3582689256283,NA,58.611481975968,0,0.983097545178214,39827850.3417969,NA,NA,NA,NA,NA,NA,NA,67.601,65.844,69.502,NA,NA,NA,NA,1.53438103553192,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1984,NA,1,1814.18859813551,8.16411799457779,116.013778686523,NA,NA,NA,NA,13.3459617702773,NA,NA,NA,NA,160044,49.3589262952688,NA,56.4663337351472,0,0.660556480895898,39015869.140625,NA,NA,NA,NA,NA,NA,NA,67.952,66.117,69.957,NA,NA,NA,NA,1.54391891891892,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1985,NA,1,1754.01108696183,-3.31704825151729,112.648109436035,NA,NA,NA,NA,13.0351548903585,NA,NA,NA,NA,163796,49.3607902512882,NA,57.883745214062,0,0.563075709885316,56604507.4462891,NA,NA,NA,NA,NA,NA,NA,68.347,66.462,70.415,NA,NA,NA,NA,1.55982599550648,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1986,NA,1,1859.10214020555,5.99147029485151,106.149063110352,NA,NA,NA,NA,13.2905296950241,NA,NA,NA,NA,167554,49.3655776645141,NA,57.3675762439807,0,0.458824722665737,57668350.2197266,NA,NA,NA,NA,NA,3.31680011749268,NA,68.743,66.772,70.912,NA,NA,NA,NA,NA,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1987,NA,1,2165.89431416265,16.5021688331325,107.269973754883,NA,NA,NA,NA,14.6995419024522,NA,NA,NA,NA,171338,49.3711224078862,NA,53.1258420910806,0,0.768025229925464,52522289.276123,NA,NA,NA,NA,NA,NA,NA,69.108,67.085,71.344,NA,NA,NA,NA,NA,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1988,NA,1,2405.81116565818,11.0770340882622,107.738998413086,NA,NA,NA,NA,14.0348795823941,NA,NA,NA,NA,175180,49.3780718228575,NA,51.9278680745047,0,0.666135185141073,50416915.8935547,NA,NA,NA,NA,NA,NA,NA,69.401,67.386,71.633,NA,NA,NA,NA,NA,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1989,NA,1,2741.93638439592,13.9713882592187,108.363212585449,NA,NA,NA,NA,13.3272245978416,NA,NA,NA,NA,179107,49.382771192639,NA,52.9525554876807,0,0.650219921896862,56173107.1472168,NA,NA,NA,NA,NA,NA,NA,69.534,67.517,71.785,NA,NA,NA,NA,1.1991114230498,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1990,NA,1,2986.46962075029,8.91826804392631,111.605690002441,NA,NA,NA,NA,13.3900173668854,NA,NA,0,16.1715322302651,183076,49.3857708589376,87.9647369384766,52.9720704321789,0,0.572758685347127,54456398.0102539,NA,NA,NA,NA,NA,2.7000000477,NA,69.569,67.566,71.82,NA,NA,NA,NA,0.894743197157451,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1991,NA,1,3190.13098802395,6.81946890933029,114.843612670898,NA,NA,NA,NA,12.2399180401088,NA,NA,NA,15.4363605008429,187040,49.3733960650128,88.1896438598633,54.0433758612836,0,0.535944914133926,38281040.1916504,70.3000030517578,70.2699966430664,70.3300018310547,NA,NA,NA,NA,69.645,67.661,71.886,NA,NA,NA,NA,0.818168468482646,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1992,NA,1,3642.9480634402,14.194309798443,115.693542480469,NA,93.8069915771484,94.2632598876953,NA,11.8424000075315,NA,NA,NA,14.8494882040541,190983,49.3656503458423,88.4140396118164,55.339489406369,0,0.47752264160565,42354942.3217773,NA,NA,NA,NA,NA,NA,NA,69.601,67.632,71.836,NA,NA,NA,NA,0.788094264285229,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1993,NA,1,3859.6584437307,5.94876392736302,117.587097167969,NA,NA,NA,NA,11.1918608998556,NA,NA,NA,14.5289799611209,194902,49.3760967050107,88.635383605957,55.3159124267876,0,0.436250448086704,51892509.4604492,NA,NA,NA,NA,NA,2.7999999523,NA,69.595,67.579,71.864,NA,0.504827857017517,NA,NA,0.844087949169837,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1994,NA,1,3876.69327011457,0.441355799540759,119.996452331543,NA,NA,NA,NA,11.4077954182095,NA,NA,NA,14.9883136098508,199097,49.3847189295616,88.8506011962891,56.7875447956696,0,0.397405387876174,50871955.871582,NA,NA,NA,NA,NA,NA,NA,69.585,67.531,71.877,NA,0.479316979646683,NA,NA,1.05288722447478,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1995,NA,1,4009.82752539849,3.43422205492118,120.450706481934,NA,92.2354583740234,92.7702026367188,NA,11.9836022967535,NA,NA,0.0454,14.2066803263293,204146,49.3930814221195,89.0566482543945,56.4079403584394,0,0.4873231540489,27457969.6655273,NA,NA,NA,NA,NA,2.5,NA,69.484,67.357,71.854,NA,NA,NA,NA,1.01132983352715,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ","BELIZE",1996,NA,1,4043.26517997242,0.833892589198263,121.862091064453,NA,98.6902694702148,98.7527465820312,NA,11.8187026799073,NA,NA,0.883,14.7375323562094,210310,49.4001740279871,89.2504577636719,55.9353909516803,0,0.409891121326979,31358139.0380859,NA,NA,NA,NA,NA,2.1300001144,NA,69.363,67.165,71.821,NA,0.488577842712402,NA,NA,0.962038381608788,"Americas","Central America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
