"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"1024","SUR","SURINAME",1988,-1,1,2886.42980207694,115.014221191406,NA,70.7171325683594,79.1933975219727,98.63856,10.077519379845,NA,NA,NA,NA,402227,49.7920328570683,NA,63.8673557278208,0.875946431225653,6.26983668102382,NA,NA,NA,NA,NA,NA,NA,61.477,58.452,64.872,NA,NA,NA,NA,NA,"Americas","South America"
"1025","SUR","SURINAME",1989,-1,1,1328.57013435061,119.450286865234,NA,73.2471084594727,86.8229827880859,NA,8.99373387394029,NA,NA,NA,NA,408409,49.819910922629,NA,65.2414301511242,3.18690065242386,17.9456663503837,NA,NA,NA,NA,NA,NA,NA,61.982,59.173,65.083,NA,NA,NA,NA,NA,"Americas","South America"
"1026","SUR","SURINAME",1990,2,0,941.591736102188,108.9775390625,NA,NA,NA,NA,8.08444902162719,NA,NA,0,NA,412493,49.8432700676133,100,50.8496395468589,6.48868176638466,24.9251550632949,NA,NA,NA,NA,NA,5.6999998093,NA,62.088,59.235,65.225,NA,NA,NA,NA,NA,"Americas","South America"
"1027","SUR","SURINAME",1991,5,1,1079.72521342705,104.000068664551,NA,NA,NA,NA,8.81499665253292,NA,NA,NA,NA,415013,49.8668716401655,100,54.1843338540504,3.27359378253324,19.9460123835592,NA,NA,NA,NA,NA,NA,NA,62.151,59.255,65.326,NA,NA,NA,NA,NA,"Americas","South America"
"1028","SUR","SURINAME",1992,5,1,968.895253466926,123.12272644043,NA,NA,NA,NA,11.1550502553963,NA,NA,NA,NA,417589,49.8903230441342,100,52.6445872466634,4.66907449228185,22.8639354771962,NA,NA,NA,NA,NA,NA,NA,62.246,59.309,65.452,NA,NA,NA,NA,NA,"Americas","South America"
"1029","SUR","SURINAME",1993,5,1,1022.44583519896,130.610977172852,NA,NA,NA,NA,18.8777610097407,NA,NA,NA,NA,419352,49.9141532650375,100,49.5815612566882,4.48964578891102,16.3479624727372,NA,NA,NA,NA,NA,NA,NA,62.382,59.403,65.621,NA,NA,NA,NA,NA,"Americas","South America"
"1030","SUR","SURINAME",1994,5,1,1433.54255652781,143.464416503906,NA,NA,NA,NA,16.3219779136265,NA,NA,NA,NA,422375,49.9380881917727,99.9905624389648,36.5448136462236,3.6497472360016,13.5676097350674,NA,NA,NA,NA,NA,NA,NA,62.542,59.518,65.814,NA,NA,NA,NA,NA,"Americas","South America"
"1031","SUR","SURINAME",1995,5,1,1609.82504373206,NA,NA,NA,NA,NA,13.9863845879555,NA,NA,0.115,NA,429606,49.8959511738663,99.9240951538086,33.1637676939836,4.20272952774132,9.7655832957579,NA,NA,NA,NA,NA,3.1,NA,62.779,59.739,66.044,NA,NA,NA,NA,NA,"Americas","South America"
"1032","SUR","SURINAME",1996,5,1,1962.88495820295,NA,NA,NA,NA,NA,14.7834847405812,NA,NA,0.226,NA,438830,49.7925169370441,99.7133178710938,36.5473357535333,4.57306400000621,10.6504016452728,NA,NA,NA,NA,NA,3.7400000095,NA,63.079,60.05,66.338,NA,NA,NA,NA,NA,"Americas","South America"
"1033","SUR","SURINAME",1997,5,1,2067.59814938391,NA,NA,NA,NA,NA,11.7017343598628,NA,NA,1,NA,448067,49.6933501165002,99.3054351806641,42.7704422118418,4.57159624352455,8.94786757802082,NA,NA,NA,NA,NA,NA,NA,63.385,60.366,66.648,NA,NA,NA,NA,NA,"Americas","South America"
"1034","SUR","SURINAME",1998,5,1,2428.58641994202,NA,NA,NA,NA,NA,8.38727100868704,NA,NA,1.67,NA,457406,49.5978399886315,98.7405395507813,46.7133276319935,2.22792645485833,4.90955761131605,NA,NA,NA,NA,NA,NA,NA,63.706,60.709,66.961,NA,NA,NA,NA,NA,"Americas","South America"
"1035","SUR","SURINAME",1999,5,1,1898.1801816053,101.701080322266,NA,NA,NA,NA,8.44662232193228,NA,NA,1.89,NA,466916,49.5063351866289,99.62406,46.5576415948361,5.54774661240561,7.92111939836538,NA,NA,NA,NA,NA,NA,NA,64.035,61.081,67.262,NA,1,88.3341610431671,NA,NA,"Americas","South America"
"1036","SUR","SURINAME",2000,5,1,1988.22172925433,NA,NA,NA,NA,NA,9.5392456953923,7.43018,NA,2.51,NA,476643,49.4181179625002,97.4414291381836,46.0100389551109,9.6570386910926,12.3387388089747,NA,NA,NA,NA,5.87092161,3.9,24,64.409,61.49,67.62,NA,NA,NA,NA,NA,"Americas","South America"
"1037","SUR","SURINAME",2001,5,1,1714.64846637242,105.870452880859,NA,NA,NA,NA,9.09486789950564,NA,NA,3.06,NA,486560,49.3336895757974,96.7490692138672,42.4750471345649,8.57701308174341,11.6233257963328,NA,NA,NA,NA,3.82474971,3.5999999046,20,64.82,61.931,68.025,NA,NA,NA,NA,NA,"Americas","South America"
"1038","SUR","SURINAME",2002,5,1,2202.340682196,105.987823486328,NA,NA,NA,NA,6.70477450484455,8.26719,NA,4.16,NA,496551,49.2528476373069,96.0443725585937,43.7822872485311,6.6713651664465,7.86803705064934,NA,NA,NA,NA,5.32991552,NA,25,65.274,62.416,68.469,NA,NA,NA,NA,NA,"Americas","South America"
"1039","SUR","SURINAME",2003,5,1,2516.10404020956,NA,NA,NA,NA,NA,6.47972387648306,NA,NA,4.72,NA,506414,49.1753782478368,95.3333892822266,43.0196830638389,5.97914212009237,6.93494800304082,NA,NA,NA,NA,4.88878393,NA,27,65.778,62.936,68.983,NA,NA,NA,NA,NA,"Americas","South America"
"1040","SUR","SURINAME",2004,5,1,2887.7721728844,NA,NA,NA,NA,NA,5.22488058560067,9.10421,NA,6.08,NA,513923,49.1641743996669,94.622184753418,41.429359737711,6.45522246853907,8.9413724509072,90,92,87,NA,5.4608078,3.1,25,66.362,63.523,69.591,NA,NA,NA,NA,NA,"Americas","South America"
"1041","SUR","SURINAME",2005,5,1,3453.42865937765,107.749862670898,NA,70.9064636230469,83.9263000488281,82.56368,4.91937130026536,NA,NA,6.4,NA,519313,49.2142503653866,93.9168167114258,41.3553786487038,8.63608457094893,15.2004474166859,NA,NA,NA,NA,5.2439642,NA,29,66.997,64.13,70.235,NA,NA,NA,NA,NA,"Americas","South America"
"1042","SUR","SURINAME",2006,5,1,5002.65798695759,106.310699462891,NA,77.8344192504883,91.2146835327148,84.50447,9.99167360532889,9.94123,NA,9.5,NA,524997,49.2623767373909,91.0198398886182,45.4066056064391,7.84880116051496,13.1868444010477,NA,NA,NA,NA,5.85598755,3.3,32,67.643,64.736,70.9,NA,NA,91.8619513511658,NA,NA,"Americas","South America"
"1043","SUR","SURINAME",2007,5,1,5530.17615638309,102.543876647949,NA,69.1315689086914,74.9000015258789,82.64389,10.1476243642228,NA,NA,14.1,NA,531016,49.3094370037814,92.5478744506836,44.7463093908944,8.36431435476551,14.3924082867818,NA,NA,NA,NA,5.22148609,3.1,31,68.307,65.347,71.6,NA,NA,NA,NA,NA,"Americas","South America"
"1044","SUR","SURINAME",2008,5,1,6576.08546307249,108.020362854004,NA,77.8086013793945,87.5831069946289,88.44901,8.92967622190142,10.77825,NA,21.1,NA,537245,49.3547636553156,91.894905090332,44.1534336976696,10.4429452069185,15.9675361939534,95,95,94,NA,4.74699593,NA,26,68.873,65.857,72.213,NA,NA,NA,NA,NA,"Americas","South America"
"1045","SUR","SURINAME",2009,5,1,7129.5768626291,108.808937072754,NA,79.0337982177734,86.351448059082,91.54072,9.84207557811619,NA,NA,31.4,NA,543568,49.3982353633768,91.2629623413086,47.7063357774018,4.70070969381809,11.3987131377577,NA,NA,NA,NA,4.97810316,2.6,43,69.323,66.241,72.727,NA,NA,NA,NA,NA,"Americas","South America"
"1046","SUR","SURINAME",2010,5,1,7943.60482816915,107.706901550293,NA,79.4409713745117,86.2198104858398,88.62022,9.47219211206537,11.61526,NA,31.6,NA,549923,49.441103572682,91.1975158633725,48.2448094721921,5.82683537587144,22.1694362010361,95,95,94,NA,4.6978569,2.99,46,69.626,66.49,73.085,NA,NA,92.1757757663727,88.1236672401428,NA,"Americas","South America"
"1047","SUR","SURINAME",2011,5,1,7949.88867218383,105.419067382812,NA,76.7953796386719,85.0544967651367,86.75953,8.73235538333795,NA,NA,32,NA,556269,49.4840616393537,90.0501480102539,46.9969554386936,9.41801678852129,31.9335594131783,NA,NA,NA,NA,4.40932178,3.05,29,69.82,66.649,73.312,NA,NA,NA,NA,NA,"Americas","South America"
"1048","SUR","SURINAME",2012,5,1,8851.24050668908,105.729858398438,NA,76.8981628417969,85.738037109375,87.12086,8.38505537300718,12.45228,NA,34.7,NA,562633,49.5269562930009,89.463264465332,47.6572958500669,7.99471670842876,29.1297720421828,93,95,91,NA,4.28435707,3.02,30,69.957,66.781,73.443,NA,NA,NA,NA,NA,"Americas","South America"
"1049","SUR","SURINAME",2013,5,1,9043.19281529222,105.748481750488,NA,74.7404174804688,86.2871932983398,86.69654,8.48595489076026,NA,NA,37.4,NA,569020,49.5682920956945,88.8853912353516,50.7802838466521,7.07724159024642,20.7444083074763,NA,NA,NA,NA,4.48738098,2.99,32,70.11,66.945,73.571,NA,NA,NA,NA,NA,"Americas","South America"
"1050","SUR","SURINAME",2014,5,1,9108.18905406764,106.18824005127,NA,77.0248489379883,89.3308868408203,86.34084,9.38475771944027,13.2893,NA,40.1,NA,575373,49.6074720224967,88.3135299682617,52.2608997340118,6.48885277692169,13.3454910423686,NA,NA,NA,NA,4.52127838,2.96,33,70.33,67.184,73.753,NA,NA,NA,NA,NA,"Americas","South America"
"1051","SUR","SURINAME",2015,5,1,8813.61705392067,108.630508422852,NA,79.0860214233398,88.2363662719727,87.98828,10.4081572411936,NA,NA,42.8,NA,581627,49.6450474273031,87.7446746826172,54.4967591981728,2.53674856688081,5.12495877980327,NA,NA,NA,NA,5.80808163,2.93,32,70.567,67.451,73.939,NA,NA,NA,NA,NA,"Americas","South America"
"1052","SUR","SURINAME",2016,5,1,5644.2061057532,107.401176185279,NA,75.4640274047852,87.4476165771484,89.14081,10.7661271900991,14.12632,NA,45.4,NA,587757,49.692474951383,87.1763153076172,57.0833584990983,2.93811167650529,15.0617975898749,NA,NA,NA,NA,5.99283743,2.83,25,70.979,67.862,74.324,NA,NA,NA,NA,NA,"Americas","South America"
"1053","SUR","SURINAME",2017,5,1,6049.52128553675,104.588272094727,NA,76.1600036621094,82.4780120849609,86.07316,10.9177598208742,NA,NA,48.9,NA,593713,49.7487843452982,NA,48.185963793629,4.01262933516518,19.7854729048857,NA,NA,NA,NA,5.32285929,2.86,28,71.247,68.16,74.53,NA,NA,NA,NA,NA,"Americas","South America"
"1054","SUR","SURINAME",2018,5,1,6665.74180472239,103.715621948242,NA,76.6041107177734,82.5350036621094,86.02531,10.0324669859288,14.96333,NA,55.1,NA,599513,49.8027565707499,NA,50.8308432543601,5.79745793323679,8.44388268533074,NA,NA,NA,NA,6.68946934,2.88,38,71.468,68.333,74.798,NA,NA,NA,NA,NA,"Americas","South America"
"1055","SUR","SURINAME",2019,NA,1,6629.66775248603,103.424762960227,NA,75.4947814941406,86.1857986450195,NA,8.59607814021171,NA,NA,62,NA,605768,49.8415234875398,NA,55.3767659072638,4.64572430249017,6.83251753458721,NA,NA,NA,NA,8.52921391,2.72,29,71.773,68.638,75.08,NA,NA,NA,NA,NA,"Americas","South America"
"1056","SUR","SURINAME",2020,NA,1,4755.39221710693,104.956443786621,NA,80.3726501464844,90.9667816162109,NA,8.1360284150591,15.80035,NA,69.8,NA,612317,49.8765343384788,NA,51.8877061563009,2.99417364471055,4.60122863820656,NA,NA,NA,NA,6.67584229,2.89,29,72.321,68.639,76.22,NA,NA,NA,NA,NA,"Americas","South America"
"1057","URY","URUGUAY",1960,8,1,491.031760304596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2529957,49.8969350071958,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5118203163147,NA,67.683,64.758,70.997,NA,NA,NA,NA,NA,"Americas","South America"
"1058","URY","URUGUAY",1961,8,1,603.966513233705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2562044,49.9329831962293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.81,64.877,71.128,NA,NA,NA,NA,NA,"Americas","South America"
"1059","URY","URUGUAY",1962,8,1,659.393716891716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593298,49.9673774475591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.911,64.965,71.239,NA,NA,NA,NA,NA,"Americas","South America"
"1060","URY","URUGUAY",1963,8,1,586.821191669431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2623766,49.9998094342255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.023,65.058,71.356,NA,NA,NA,NA,NA,"Americas","South America"
"1061","URY","URUGUAY",1964,8,1,744.654270146069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2653180,50.035410324437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.112,65.122,71.463,NA,NA,NA,NA,NA,"Americas","South America"
"1062","URY","URUGUAY",1965,8,1,705.202527526694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2681169,50.0764032405268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2,65.186,71.57,NA,NA,NA,NA,NA,"Americas","South America"
"1063","URY","URUGUAY",1966,8,1,668.17637665776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707646,50.1193841881044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.302,65.272,71.677,NA,NA,NA,NA,NA,"Americas","South America"
"1064","URY","URUGUAY",1967,8,1,584.75530449369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2732277,50.1648258942999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.407,65.362,71.787,NA,NA,NA,NA,NA,"Americas","South America"
"1065","URY","URUGUAY",1968,8,1,578.548868536136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2754606,50.2139688942811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.514,65.447,71.91,NA,NA,NA,NA,NA,"Americas","South America"
"1066","URY","URUGUAY",1969,8,1,722.586254907569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2773974,50.2710191227459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.581,65.493,71.988,NA,NA,NA,NA,NA,"Americas","South America"
"1067","URY","URUGUAY",1970,8,1,765.763011986694,114.343650817871,NA,NA,NA,NA,NA,NA,NA,NA,NA,2790807,50.3351539536772,NA,NA,NA,0.322386078932525,NA,NA,NA,NA,NA,5.91270017623901,NA,68.734,65.63,72.152,NA,NA,NA,NA,NA,"Americas","South America"
"1068","URY","URUGUAY",1971,3,1,1000.28365412257,115.632827758789,NA,NA,NA,NA,NA,NA,NA,NA,NA,2806462,50.4010743776328,NA,NA,0,0.222743642863594,NA,NA,NA,NA,NA,NA,NA,68.926,65.811,72.349,NA,NA,NA,NA,NA,"Americas","South America"
"1069","URY","URUGUAY",1972,-3,1,775.937251050835,112.822052001953,NA,NA,NA,NA,NA,NA,NA,NA,13.6809499225607,2821644,50.4716753779003,NA,NA,0,0.336209013529804,NA,NA,NA,NA,NA,NA,NA,69.169,66.02,72.622,NA,NA,NA,NA,2.19806763285024,"Americas","South America"
"1070","URY","URUGUAY",1973,-8,0,1397.28960304383,113.221862792969,NA,NA,NA,NA,NA,NA,NA,NA,10.4473219540906,2837133,50.5475243679009,NA,NA,0,0.322927266850039,NA,NA,NA,NA,NA,NA,NA,69.348,66.152,72.838,NA,NA,NA,NA,3.76415462709879,"Americas","South America"
"1071","URY","URUGUAY",1974,-8,0,1433.17797475063,106.284332275391,NA,68.1866683959961,70.5320892333984,NA,NA,NA,NA,NA,12.7103552666726,2853944,50.6242238810572,NA,NA,0,0.347445032338042,NA,NA,NA,NA,NA,NA,NA,69.524,66.287,73.049,NA,NA,NA,NA,4.53145622525297,"Americas","South America"
"1072","URY","URUGUAY",1975,-8,0,1231.85370953179,104.071876525879,NA,NA,NA,NA,NA,NA,NA,NA,12.2361269118948,2872320,50.7011577048666,NA,NA,0,0.587504922348985,94,93,94,NA,NA,5.00180006027222,NA,69.705,66.428,73.257,NA,NA,NA,NA,4.28606416850355,"Americas","South America"
"1073","URY","URUGUAY",1976,-8,0,1268.30303240921,104.892509460449,NA,68.3424224853516,67.4179000854492,NA,NA,NA,NA,NA,15.5233345443736,2891392,50.7596511439296,NA,NA,0,0.490450894785166,NA,NA,NA,NA,NA,NA,NA,69.887,66.571,73.467,NA,NA,NA,NA,3.48156353853458,"Americas","South America"
"1074","URY","URUGUAY",1977,-8,0,1414.23789985403,106.149139404297,NA,66.1832962036133,69.2770080566406,NA,NA,NA,NA,NA,15.8476947618923,2909461,50.7999760780515,NA,NA,0,0.689798671942369,NA,NA,NA,NA,NA,NA,NA,70.081,66.7,73.724,NA,NA,NA,NA,3.7459201606829,"Americas","South America"
"1075","URY","URUGUAY",1978,-7,0,1678.30925622568,106.72534942627,NA,63.9626808166504,67.4490509033203,NA,NA,NA,NA,NA,16.0230726836872,2925715,50.8411106344945,NA,NA,0,0.617880874022491,NA,NA,NA,NA,NA,NA,NA,70.265,66.813,73.981,NA,NA,NA,NA,3.62107985774329,"Americas","South America"
"1076","URY","URUGUAY",1979,-7,0,2442.65957894266,106.379821777344,NA,65.843132019043,67.5508804321289,NA,NA,NA,NA,NA,14.4470007195075,2939903,50.8826991910958,NA,NA,0,0.562525802436918,NA,NA,NA,NA,NA,NA,NA,70.255,66.787,73.984,NA,NA,NA,NA,3.80043383947939,"Americas","South America"
"1077","URY","URUGUAY",1980,-7,0,3442.81230620351,107.046546936035,NA,67.5107803344727,71.8134231567383,NA,NA,NA,NA,NA,15.8257776235304,2951953,50.9255059277705,NA,NA,0,0.370143323481429,NA,NA,NA,NA,NA,NA,NA,70.505,66.96,74.309,NA,NA,NA,NA,4.6961086286929,"Americas","South America"
"1078","URY","URUGUAY",1981,-7,0,3728.4455696996,123.050468444824,NA,NA,NA,NA,NA,NA,NA,NA,16.7390648061183,2963246,50.9692246169318,NA,NA,0,0.338559734053496,NA,NA,NA,NA,NA,NA,NA,70.952,67.321,74.833,NA,NA,NA,NA,6.25546127902134,"Americas","South America"
"1079","URY","URUGUAY",1982,-7,0,3084.79407002174,112.990631103516,NA,NA,NA,NA,NA,NA,NA,NA,14.0055537773472,2975492,51.0108244283634,NA,NA,0,0.75211698857212,NA,NA,NA,NA,NA,NA,NA,71.528,67.814,75.49,NA,NA,NA,NA,6.44930689376515,"Americas","South America"
"1080","URY","URUGUAY",1983,-7,0,1707.14462849135,106.35530090332,NA,NA,NA,86.57582,13.401180193278,NA,NA,NA,15.1212976424642,2988778,51.0476522511876,NA,58.6265286923801,0,0.561298210575033,NA,NA,NA,NA,NA,NA,NA,71.595,67.945,75.484,NA,NA,NA,NA,5.38198403648803,"Americas","South America"
"1081","URY","URUGUAY",1984,-7,0,1615.40647277136,104.985450744629,NA,NA,NA,86.83343,14.6280284474872,NA,NA,NA,13.8692566470918,3002488,51.0797711764377,NA,59.571148227934,0,0.410109138487593,NA,NA,NA,NA,NA,NA,NA,71.708,68.122,75.506,NA,NA,NA,NA,4.57564575645756,"Americas","South America"
"1082","URY","URUGUAY",1985,9,1,1568.43216486363,105.934371948242,NA,86.084098815918,90.4024124145508,88.34618,13.5951131463716,NA,NA,NA,15.9497526489956,3017037,51.109979758286,NA,58.8296369956881,0,0.312036163850282,95,95,96,NA,NA,3.24580001831055,NA,71.861,68.28,75.648,NA,NA,NA,NA,4.30422064354367,"Americas","South America"
"1083","URY","URUGUAY",1986,9,1,1938.8108486947,105.714958190918,NA,83.3473587036133,90.0972900390625,88.76574,12.6518194753433,NA,NA,NA,16.7632284386865,3032845,51.1329131557993,NA,56.7978626513141,0,0.383931061389656,NA,NA,NA,NA,NA,NA,NA,72.187,68.61,75.931,NA,NA,NA,NA,4.12128017967434,"Americas","South America"
"1084","URY","URUGUAY",1987,9,1,2415.6541994875,106.879089355469,NA,86.2849884033203,91.7547912597656,87.92619,13.7118635090988,NA,NA,NA,15.9654463471062,3049896,51.1497769104258,NA,53.0841416235137,0,0.401934080990468,NA,NA,NA,NA,NA,NA,NA,72.196,68.592,75.987,NA,NA,NA,NA,3.03942220884743,"Americas","South America"
"1085","URY","URUGUAY",1988,9,1,2677.19777690993,108.096549987793,NA,87.7242736816406,92.300048828125,NA,12.3494750240354,NA,NA,NA,15.1891030767731,3067961,51.1673388286227,NA,57.2962269039951,0,0.358229002901247,NA,NA,NA,NA,NA,NA,NA,72.408,68.726,76.273,NA,NA,NA,NA,3.15664690939881,"Americas","South America"
"1086","URY","URUGUAY",1989,10,1,2734.36623871535,109.677093505859,NA,91.8950271606445,95.5793914794922,NA,11.548673992878,NA,NA,NA,14.532178094581,3086255,51.1864869190935,NA,60.9051998525016,0,0.3910926834157,NA,NA,NA,NA,NA,NA,NA,72.628,68.85,76.609,NA,NA,NA,NA,3.52912674143328,"Americas","South America"
"1087","URY","URUGUAY",1990,10,1,2995.36105663465,110.105110168457,NA,93.0547103881836,98.5403594970703,NA,9.20845767653624,NA,NA,0,16.2025863999242,3104403,51.2070279557867,96.2902755737305,61.5299011743381,0,0.60644469736533,NA,NA,NA,NA,NA,4.522600174,NA,72.994,69.262,76.898,NA,NA,NA,NA,3.52740166449266,"Americas","South America"
"1088","URY","URUGUAY",1991,10,1,3589.01541942634,109.681442260742,NA,94.2175903320312,99.0875396728516,92.01323,8.49783072201469,NA,NA,NA,16.7932403160897,3122354,51.227135432797,96.5003814697265,60.2945084113922,0,0.547745702244625,NA,NA,NA,NA,NA,NA,NA,73.198,69.473,77.094,NA,NA,NA,NA,2.39471219270806,"Americas","South America"
"1089","URY","URUGUAY",1992,10,1,4101.71054155291,109.391227722168,NA,93.7820663452148,97.9330825805664,93.94963,8.81564371126246,NA,NA,NA,17.2408574744059,3139702,51.2476661797839,96.7099838256836,61.3610794419743,0,0.524820143871655,NA,NA,NA,NA,NA,NA,NA,73.185,69.421,77.128,NA,NA,NA,NA,2.84951481234276,"Americas","South America"
"1090","URY","URUGUAY",1993,10,1,4753.00924682647,109.262306213379,NA,93.2176818847656,97.3820495605469,94.63315,7.36675786246185,NA,NA,NA,19.389494107735,3156345,51.270076221048,96.9165267944336,68.4640499937742,0,0.442303519058191,NA,NA,NA,NA,NA,4.5,NA,73.147,69.249,77.254,NA,NA,NA,NA,2.79239845208779,"Americas","South America"
"1091","URY","URUGUAY",1994,10,1,5507.56481300056,109.214530944824,NA,91.5084228515625,96.6913223266602,93.01187,7.92533605710963,NA,NA,0.0625,19.0344093835043,3172834,51.2941903970363,97.1169509887695,67.0636133887153,0,0.375584936110432,NA,NA,NA,NA,NA,NA,NA,73.162,69.205,77.336,NA,NA,NA,NA,2.57770556975008,"Americas","South America"
"1092","URY","URUGUAY",1995,10,1,6050.48632253644,109.434478759766,NA,92.5979995727539,95.7099914550781,92.52999,8.61611136382544,NA,NA,0.31,16.8787580283368,3189440,51.3185700311026,97.3081970214844,65.5281827389675,0,0.44852566255986,NA,NA,NA,NA,NA,NA,NA,73.493,69.474,77.72,NA,NA,NA,NA,2.71463667452926,"Americas","South America"
"1093","URY","URUGUAY",1996,10,1,6398.43575184095,109.655586242676,NA,93.2052612304688,97.6957168579102,92.04451,8.01605820451305,NA,NA,1.85,17.3511022349298,3206324,51.3428150118329,97.4872055053711,66.3154938989998,0,0.381449645677067,97,96,97,NA,NA,4.3899998665,NA,73.812,69.762,78.05,NA,NA,NA,NA,2.80593839042227,"Americas","South America"
"1094","URY","URUGUAY",1997,10,1,7436.29342620682,114.884590148926,NA,95.4416122436523,98.5595626831055,92.20082,6.55147000680854,NA,NA,3.36,16.780792455572,3223345,51.3651191541706,97.6509246826172,61.9183074640872,0,0.401275809484488,NA,NA,NA,NA,NA,NA,NA,73.92,69.885,78.121,NA,NA,NA,NA,2.39972074691363,"Americas","South America"
"1095","URY","URUGUAY",1998,10,1,7836.89183322307,114.399131774902,NA,98.5444869995117,96.3584899902344,NA,6.82374487122373,NA,NA,6.99,16.9828417745635,3239280,51.3851693540445,97.7962799072266,62.155883405257,0,0.327248533539315,NA,NA,NA,NA,NA,NA,NA,74.029,69.989,78.228,NA,1,NA,NA,2.2581336824168,"Americas","South America"
"1096","URY","URUGUAY",1999,10,1,7370.56995453931,114.088729858398,NA,98.7555770874023,101.572387695312,NA,5.81525119210805,NA,NA,9.97,15.278285168979,3254015,51.4044034830817,97.9202270507812,64.1208428822876,0,0.301658893171144,NA,NA,NA,NA,NA,NA,NA,74.293,70.214,78.518,NA,NA,NA,NA,2.3944609705068,"Americas","South America"
"1097","URY","URUGUAY",2000,10,1,6987.70098766257,110.200187683105,NA,95.4369430541992,98.9761734008789,NA,5.99419379958816,23.7,NA,10.5,14.6991370386579,3266206,51.4227822739901,98.0077514648437,65.3222562241522,0,0.193328084228466,NA,NA,NA,NA,9.17182446,NA,23,74.693,70.641,78.858,12.8617771999,1,NA,NA,2.43597728787045,"Americas","South America"
"1098","URY","URUGUAY",2001,10,1,6382.76104740859,109.692268371582,NA,95.0237731933594,97.3869323730469,NA,5.5867032330245,NA,NA,11.1,15.3059815839749,3274251,51.440634380005,98.0945663452148,65.9101028907415,0,0.216877824747985,NA,NA,NA,NA,9.75702,NA,24,74.987,70.943,79.124,14.4032369197,1,NA,NA,2.50257766217716,"Americas","South America"
"1099","URY","URUGUAY",2002,10,1,4149.76140312687,111.093246459961,NA,94.5465927124023,99.2373428344727,NA,7.52965904535852,23.7,NA,11.4,15.7776762187295,3278867,51.4587665369673,98.1693267822265,63.9198443320638,0,0.45458997663173,NA,NA,NA,NA,9.64023018,NA,19,74.979,71.01,79.042,16.3630112461,1,NA,NA,2.53014006008996,"Americas","South America"
"1100","URY","URUGUAY",2003,10,1,3671.12329256883,111.055969238281,NA,92.9462966918945,96.2091293334961,NA,9.63878300629108,NA,NA,15.9,17.2060058985691,3281186,51.4773926257152,98.2378311157227,59.0093214071737,0,0.632377734235131,NA,NA,NA,NA,9.57667351,1.8999999762,23,75.086,71.145,79.122,16.3079733551,1,NA,NA,2.23754532184395,"Americas","South America"
"1101","URY","URUGUAY",2004,10,1,4168.66065438387,111.088363647461,NA,93.9083862304688,95.0388412475586,NA,10.9967908719866,23.67571,NA,17.1,17.8462046174237,3283148,51.4951660708461,98.3061141967773,56.273519277708,0,0.800895044345689,NA,NA,NA,NA,8.26618195,NA,25,75.319,71.452,79.257,12.5433167895,1,NA,NA,2.0407280132366,"Americas","South America"
"1102","URY","URUGUAY",2005,10,1,5284.25677987129,110.983726501465,NA,93.6424331665039,97.6345825195312,97.34989,8.74583674336276,NA,NA,20.1,17.8969219665738,3285771,51.5139369116107,98.3802185058594,56.7126964200122,0.00222946780219908,0.806565485741014,NA,NA,NA,NA,7.72390509,1.04,22,75.829,71.911,79.796,11.6420010602,1,NA,NA,2.00038586601038,"Americas","South America"
"1103","URY","URUGUAY",2006,10,1,6001.33294783172,111.688217163086,NA,96.0156402587891,98.2648468017578,99.71355,8.91384522998833,19.95,NA,29.4,18.8323064186538,3289506,51.5339532641213,98.505426,56.7931196789588,0.00320350693894352,1.12340438595144,98,97,98,NA,7.70998907,0.99,19,75.888,71.91,79.908,10.8179149457,0.9354248046875,NA,NA,2.00617807800672,"Americas","South America"
