"countrycode","country","year","polity5","democracy","gdppc","gdppc_growth","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csprtcpt","v2csgender","v2csantimv","v2csrlgrep","v2csrlgcon","v2regsupgroups_0","v2regsupgroups_1","v2regsupgroups_2","v2regsupgroups_3","v2regsupgroups_4","v2regsupgroups_5","v2regsupgroups_6","v2regsupgroups_7","v2regsupgroups_8","v2regsupgroups_9","v2regsupgroups_10","v2regsupgroups_11","v2regsupgroups_12","v2regsupgroups_13","v2x_libdem","v2x_neopat","v2dlencmps","v2elembaut","v2elvotbuy","v2exbribe","v2exembez","v2exrescon","v2jucomp","v2jucorrdc","v2juhccomp","v2juhcind","v2juncind","v2lgcrrpt","v2lgfunds","v2lginvstp","v2lgotovst","v2psprlnks","v2xnp_client"
"BHR","BAHRAIN",2010,-5,0,21819.3291098099,12.0933832677761,NA,NA,NA,NA,NA,0.285542784290186,NA,NA,55,1.12828093917582,1228543,37.8418520924068,100,54.7856196764576,17.3156329535965,20.4621165633706,NA,NA,NA,NA,4.08934975,1.76,23,78.593,77.63,79.733,NA,NA,NA,NA,3.27782374844849,"Asia","Western Asia",0.525,0.128,-0.135,-0.161,1.427,0.376,0.183,-0.038,-0.61,1,0,0,0.8,0.2,0.8,0.2,0.4,0,0,0,0,0,0.4,0.083,0.85,-0.843,-1.786,-0.454,-0.621,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.019,-0.971,-0.608,-1.106,-1.625,1.918,0.406
"BHR","BAHRAIN",2011,-8,0,25032.7867743333,14.727573191417,96.224967956543,NA,92.6539993286133,94.4056930541992,90.22637,0.279873967809159,NA,NA,77,1.07176697647209,1195020,37.6930841084321,100,50.6068677586612,23.3980559518896,26.9949431372074,92.3000030517578,93.0999984741211,90.6999969482422,NA,3.8651762,2.05,21,79.141,78.242,80.196,NA,NA,NA,NA,3.59149722735675,"Asia","Western Asia",0.301,-0.12,-1.454,-0.734,-0.443,0.376,2.028,-1.992,-1.704,0.841,0,0,0.641,0.2,0.8,0.2,0.4,0,0,0,0,0,0.719,0.045,0.876,-1.033,-1.786,-0.454,-0.621,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.918,0.431
"BHR","BAHRAIN",2012,-10,0,26438.6733230428,5.61618073682067,99.5238571166992,NA,98.1797103881836,98.2040786743164,91.19673,0.265180259339138,NA,NA,88,1.13708147249514,1208964,37.3018894140687,100,52.4449503421466,20.0940234657871,23.5822213574272,NA,NA,NA,NA,4.10642147,2,21,79.622,78.78,80.611,NA,NA,NA,NA,3.8444905725653,"Asia","Western Asia",0.193,-0.862,-1.559,-1.496,-0.891,0.376,1.748,-2.144,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.043,0.879,-1.109,-1.786,-0.454,-0.722,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.642,0.473
"BHR","BAHRAIN",2013,-10,0,26989.7601148469,2.08439653938232,105.874481201172,NA,104.768898010254,103.3828125,92.26165,0.264280047210277,NA,NA,90,1.02928468252976,1253191,37.495694808237,100,52.1331512230717,20.8660137007827,24.5336335455131,NA,NA,NA,NA,4.30853891,2.01,19,79.998,79.191,80.95,NA,NA,NA,NA,4.14139762975071,"Asia","Western Asia",0.143,-1.084,-1.694,-1.496,-1.372,0.376,1.516,-2.144,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.043,0.879,-1.109,-1.786,-0.454,-0.722,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.642,0.473
"BHR","BAHRAIN",2014,-10,0,26451.7965647453,-1.99321352917721,105.241493225098,NA,103.866836547852,103.69815826416,94.30002,0.287965783699072,NA,NA,90.5,0.792383936021881,1314562,38.1658805893752,100,53.7209538895267,18.8709266924557,22.4113282575127,NA,NA,NA,NA,4.41240263,1.96,17,80.214,79.434,81.19,NA,NA,NA,NA,4.41851202803887,"Asia","Western Asia",0.143,-1.084,-1.694,-1.496,-1.372,0.376,1.3,-2.304,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.044,0.879,-1.109,-1.786,-0.833,-0.722,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.642,0.477
"BHR","BAHRAIN",2015,-10,0,23734.0551143019,-10.2743170725333,102.214332580566,NA,98.9860076904297,99.778923034668,96.45648,0.301911232209971,NA,NA,93.5,0.990043144194505,1370322,38.1688022487497,100,59.7147216888712,9.82474436918962,12.6346752292951,NA,NA,NA,NA,4.97671938,1.9,15,80.338,79.54,81.344,NA,NA,NA,NA,4.6441113490364,"Asia","Western Asia",0.137,-1.084,-1.885,-1.496,-1.372,0.376,1.3,-2.304,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.043,0.882,-1.109,-1.786,-0.833,-0.722,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.642,0.511
"BHR","BAHRAIN",2016,-10,0,23800.001440631,0.277855284364623,102.698867797852,NA,99.5240783691406,101.282348632812,96.26462,0.315996684624948,NA,NA,98,0.808517153690866,1423726,37.4953046405191,100,60.7104509663565,7.62960432748572,9.6486154919148,NA,NA,NA,NA,4.86051178,1.84,12,80.407,79.558,81.432,NA,NA,NA,NA,4.67063531353135,"Asia","Western Asia",0.095,-1.684,-1.885,-1.496,-1.372,0.376,1.018,-2.304,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.044,0.882,-1.109,-1.786,-0.833,-0.722,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.642,0.511
"BHR","BAHRAIN",2017,-10,0,24784.7693514607,4.13768004714706,100.925018310547,NA,100.549697875977,99.2511520385742,97.27864,0.27707464645461,NA,NA,95.9,0.936278227051092,1501116,36.9528912040864,NA,58.8266074582833,8.93795259727704,11.1603274625829,NA,NA,NA,NA,4.51235676,1.77,12,80.407,79.543,81.478,NA,NA,NA,NA,4.32073774179037,"Asia","Western Asia",0.095,-1.684,-1.885,-1.496,-1.372,0.376,1.018,-2.304,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.042,0.88,-1.028,-1.786,-0.833,-0.722,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-2.147,1.642,0.506
"BHR","BAHRAIN",2018,-10,0,26324.4066549559,6.21202998366599,98.7649765014648,NA,97.2725296020508,100.607452392578,96.71489,0.275112316804637,0,NA,98.6,1.09260242365011,1503091,37.1431433102412,NA,57.2061547726912,11.3900811220261,14.7513564173951,NA,NA,NA,NA,4.12745667,1.8,12,80.412,79.546,81.507,NA,NA,NA,NA,4.04108625299001,"Asia","Western Asia",0.053,-1.979,-2.421,-0.771,-2.128,0.348,-0.058,-2.067,-1.704,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.043,0.881,-1.028,-2.16,-0.529,-0.617,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-1.614,0.946,0.577
"BHR","BAHRAIN",2019,NA,0,27259.7438599327,3.55311790019287,98.0046920776367,NA,99.7980422973633,99.507942199707,NA,0.268674381904261,NA,NA,99.7,2.87818871935823,1483756,37.5173911316839,NA,56.3995265649658,9.8481886760226,13.3637839937888,NA,NA,NA,NA,3.95980334,1.74,14,80.471,79.615,81.54,NA,NA,NA,NA,4.02986101554975,"Asia","Western Asia",0.089,-1.519,-2.206,-0.771,-1.508,0.348,-0.461,-2.067,-1.061,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.05,0.879,-1.028,-2.16,-0.529,-0.617,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-1.614,0.946,0.551
"BHR","BAHRAIN",2020,NA,0,24342.8444554718,-10.7003918285096,NA,NA,NA,NA,NA,0.303155113748103,NA,NA,99.7,2.82317547849899,1472204,37.6894793729523,NA,57.8230716997095,6.69558923237194,10.7041414154858,NA,NA,NA,NA,4.7196188,NA,15,78.683,77.195,80.954,NA,NA,NA,NA,4.04564950980392,"Asia","Western Asia",0.106,-1.519,-1.659,-0.771,-1.508,0.348,-0.461,-2.017,-1.061,0.8,0,0,0.6,0.2,0.8,0.2,0.4,0,0,0,0,0,0.8,0.051,0.879,-1.028,-2.16,-0.529,-0.617,-1.12,-0.292,-1.319,0.733,-1.291,-2.392,-2.655,-0.971,-0.608,-1.558,-1.614,0.946,0.551
"CYP","CYPRUS",1960,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586490,50.961740117888,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52356004714966,NA,63.32,59.742,67.299,NA,NA,NA,NA,NA,"Asia","Western Asia",0.304,-0.499,-0.71,-0.067,-0.559,-0.53,1.309,0.47,1.621,0,0.125,0.35,0.35,0.275,0.2,0.2,0,0.075,0,0.075,0,0,0.725,0.211,0.371,0.571,0.767,-1.043,0.098,1.261,0.637,0.658,0.275,0.828,0.894,1.194,0.107,0.572,0.168,0.238,-0.094,0.635
"CYP","CYPRUS",1961,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595514,50.9484243863284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.076,60.596,67.935,NA,NA,NA,NA,NA,"Asia","Western Asia",0.42,-0.031,0.098,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.201,0,0.2,0,0.2,0,0,0.599,0.338,0.333,0.571,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.635
"CYP","CYPRUS",1962,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601466,50.9022137613993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.72,61.334,68.45,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.339,0.333,0.571,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.635
"CYP","CYPRUS",1963,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607252,50.8566460052828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.779,57.577,66.445,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.338,0.333,0.571,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.635
"CYP","CYPRUS",1964,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612521,50.8207881852214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.24,58.075,66.856,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.337,0.336,0.354,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.621
"CYP","CYPRUS",1965,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617736,50.7825349340171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.124,62.894,69.64,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.336,0.336,0.354,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.621
"CYP","CYPRUS",1966,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623390,50.7284364523011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.489,63.299,69.957,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.336,0.336,0.354,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.621
"CYP","CYPRUS",1967,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629251,50.6670629049457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.906,63.728,70.365,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.336,0.336,0.354,0.887,-1.043,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.621
"CYP","CYPRUS",1968,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635157,50.6061503000838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.251,64.112,70.667,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,1.677,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.334,0.333,0.354,0.887,-1.045,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.63
"CYP","CYPRUS",1969,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641189,50.5450031114071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.599,64.522,70.94,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,2.999,0.883,2.839,0,0,0.6,0.6,0.4,0.2,0.4,0,0.2,0,0.2,0,0,0.4,0.334,0.332,0.354,0.887,-1.045,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.117,-0.094,0.632
"CYP","CYPRUS",1970,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647446,50.4826657358297,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38210010528564,NA,68.05,65.027,71.329,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,2.999,0.883,2.839,0,0,0.6,0.6,0.4,0,0.4,0,0.2,0,0.2,0,0,0.2,0.353,0.323,0.354,0.887,-0.672,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,0.917,1.546,-0.094,0.615
"CYP","CYPRUS",1971,7,0,NA,NA,NA,NA,NA,NA,79.73376,NA,NA,NA,NA,NA,654050,50.4193868970262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.351,65.328,71.639,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,2.999,0.883,2.839,0,0,0.6,0.6,0.4,0,0.4,0,0.2,0,0.2,0,0,0.2,0.362,0.315,0.354,0.887,-0.672,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,1.295,1.546,-0.094,0.598
"CYP","CYPRUS",1972,7,0,NA,NA,NA,NA,NA,NA,78.37997,NA,NA,NA,NA,NA,661063,50.3560175051394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.629,65.584,71.956,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,2.999,0.883,2.839,0,0,0.6,0.6,0.4,0,0.4,0,0.2,0,0.2,0,0,0.2,0.364,0.315,0.354,0.887,-0.672,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,1.295,1.546,-0.094,0.598
"CYP","CYPRUS",1973,7,0,NA,NA,NA,NA,NA,NA,78.27648,NA,NA,NA,NA,NA,665937,50.3469547419651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.005,65.962,72.338,NA,NA,NA,NA,NA,"Asia","Western Asia",0.443,-0.031,0.357,0.005,-0.559,-0.266,2.999,0.883,2.839,0,0,0.6,0.6,0.4,0,0.4,0,0.2,0,0.2,0,0,0.2,0.367,0.315,0.354,0.887,-0.672,0.33,0.861,0.357,0.865,0.497,0.828,1.014,1.409,0.107,0.572,1.295,1.546,-0.094,0.598
"CYP","CYPRUS",1974,8,0,NA,NA,NA,NA,NA,NA,77.64639,NA,NA,NA,NA,NA,663254,50.5615504189201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.551,44.174,70.794,NA,NA,NA,NA,NA,"Asia","Western Asia",0.639,0.955,0.357,0.528,0.422,-0.266,2.52,1.234,2.839,0,0.088,0.6,0.512,0.4,0.088,0.4,0,0.112,0.088,0.288,0,0,0.112,0.363,0.305,0.354,0.887,-0.672,0.33,0.861,0.313,0.865,0.497,0.828,1.014,1.409,0.107,0.572,1.295,1.546,0.722,0.493
"CYP","CYPRUS",1975,10,0,976.329895019531,NA,NA,NA,NA,NA,71.21885,15.7198437022472,NA,NA,NA,13.3891041568466,659405,50.7674342778717,NA,NA,0,1.33558242324273,NA,NA,NA,NA,NA,NA,NA,70.336,67.461,73.33,NA,NA,NA,NA,NA,"Asia","Western Asia",0.776,1.718,0.882,0.939,0.62,-0.082,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.001,0.001,0,0.201,0.001,0,0,0.424,0.231,0.538,1.015,-0.672,0.993,1.237,1.558,0.865,0.611,0.828,1.304,1.409,0.561,0.572,1.295,1.546,0.722,0.489
"CYP","CYPRUS",1976,10,1,1157.41162109375,18.5471864579745,NA,NA,NA,NA,68.99792,15.9029591482589,NA,NA,NA,12.1203957799436,662032,50.6732302970249,NA,NA,0,1.6540805723547,NA,NA,NA,NA,NA,NA,NA,70.805,68.01,73.68,NA,NA,NA,NA,NA,"Asia","Western Asia",0.776,1.718,0.882,0.939,0.62,-0.082,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.45,0.224,0.656,1.015,-0.66,0.993,1.237,1.558,0.984,0.611,0.828,1.304,1.409,0.561,0.572,1.361,1.546,1.122,0.443
"CYP","CYPRUS",1977,10,1,1476.24755859375,27.547324710521,NA,NA,NA,NA,68.07847,13.2120032208743,NA,NA,NA,13.2309141254979,667101,50.4629733728476,NA,NA,0,0.730411026613017,NA,NA,NA,NA,NA,NA,NA,71.258,68.545,74.046,NA,NA,NA,NA,NA,"Asia","Western Asia",0.776,1.718,0.882,0.939,0.62,-0.082,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.459,0.231,0.656,1.015,-0.66,0.993,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.546,1.122,0.426
"CYP","CYPRUS",1978,10,1,1929.39929199219,30.6961885058157,NA,NA,NA,NA,68.85246,10.918070188048,NA,NA,NA,13.5794674015489,672249,50.2517668304453,NA,NA,0,0.440335784335549,NA,NA,NA,NA,NA,NA,NA,71.741,69.12,74.436,NA,NA,NA,NA,NA,"Asia","Western Asia",0.776,1.718,0.882,0.939,0.62,-0.082,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.46,0.233,0.656,1.015,-0.66,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.426
"CYP","CYPRUS",1979,10,1,2559.22900390625,32.6438241440284,NA,NA,NA,NA,69.57221,10.2413469962936,NA,NA,NA,14.1997457898254,677549,50.0383736650392,NA,NA,0,0.218306989900052,NA,NA,NA,NA,NA,NA,NA,72.179,69.599,74.844,NA,NA,NA,NA,NA,"Asia","Western Asia",0.776,1.718,0.882,0.939,0.62,0.398,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.46,0.233,0.656,1.015,-0.66,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.426
"CYP","CYPRUS",1980,10,1,4232.02294921875,65.3631989462158,NA,NA,NA,NA,68.73242,9.5883167518533,NA,NA,NA,14.7875835738943,683076,49.8224938696336,NA,NA,0,0.149344974402906,NA,NA,NA,NA,NA,5.65299987792969,NA,72.844,70.429,75.329,NA,NA,NA,NA,NA,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.481,0.233,0.656,1.015,-0.66,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.426
"CYP","CYPRUS",1981,10,1,4033.24047851563,-4.69710285337219,NA,NA,NA,NA,71.21244,9.25799218017833,NA,NA,NA,13.7933786511882,688893,49.6046555851199,NA,NA,0,0.0896944705506046,NA,NA,NA,NA,NA,5.72009992599487,NA,73.053,70.585,75.626,NA,NA,NA,NA,NA,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.509,0.229,0.656,1.015,-0.485,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.414
"CYP","CYPRUS",1982,10,1,4122.78466796875,2.220154982826,NA,NA,NA,NA,67.93621,9.26919497727659,NA,NA,NA,14.2413895442656,696497,49.4313686921839,NA,NA,0,0.0811781689210763,NA,NA,NA,NA,NA,NA,NA,73.518,71.027,76.143,NA,NA,NA,NA,NA,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.529,0.226,0.656,1.015,-0.485,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.407
"CYP","CYPRUS",1983,10,1,4091.04858398438,-0.769773018487672,NA,NA,NA,NA,68.09789,7.9000609267801,NA,NA,NA,15.4059994941628,707225,49.3488625951608,NA,NA,0,0.0852004092049143,NA,NA,NA,NA,NA,NA,NA,73.708,71.178,76.392,NA,NA,NA,NA,NA,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.555,0.228,0.656,1.015,-0.49,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.405
"CYP","CYPRUS",1984,10,1,4258.74365234375,4.0990730106668,NA,NA,NA,NA,68.37382,8.94272275453192,NA,NA,NA,16.1320463218441,719334,49.3129756135536,NA,NA,0,0.0723751482220645,NA,NA,NA,NA,NA,NA,NA,74,71.319,76.872,NA,NA,NA,NA,NA,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.557,0.228,0.656,1.015,-0.49,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.405
"CYP","CYPRUS",1985,10,1,4488.287109375,5.38993364639178,NA,NA,NA,NA,69.16519,7.48886905420959,NA,NA,NA,16.5564691732432,731277,49.2786581263435,NA,NA,0,0.0693100703438997,NA,NA,NA,NA,NA,NA,NA,74.64,72.096,77.327,NA,NA,NA,NA,1.2702916956171,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.557,0.228,0.656,1.015,-0.235,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.405
"CYP","CYPRUS",1986,10,1,5642.63134765625,25.7190373554778,NA,NA,NA,NA,73.80319,7.32712682338318,NA,NA,NA,16.701230847832,743105,49.2437811614778,NA,NA,0,0.046626947783059,NA,NA,NA,NA,NA,NA,NA,74.93,72.248,77.787,NA,NA,NA,NA,1.57715789858516,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.56,0.224,0.656,1.015,-0.235,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.398
"CYP","CYPRUS",1987,10,1,6690.578125,18.5719518568058,NA,NA,NA,NA,77.85594,7.43175041511978,NA,NA,NA,16.3313115500614,754785,49.2089800406738,NA,NA,0,0.0379449475755301,NA,NA,NA,NA,NA,NA,NA,75.264,72.638,78.049,NA,NA,NA,NA,5.39147769754872,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.56,0.224,0.656,1.015,-0.235,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.398
"CYP","CYPRUS",1988,10,1,7645.6298828125,14.2745774725185,NA,NA,NA,NA,79.33486,7.17470720245926,NA,NA,NA,17.3866421933943,766235,49.1744036417074,NA,NA,0,0.0475562446015073,NA,NA,NA,NA,NA,NA,NA,75.39,72.754,78.189,NA,NA,NA,NA,5.70025602914459,"Asia","Western Asia",0.789,1.718,0.882,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.572,0.207,0.656,1.554,0.768,0.946,1.237,1.558,0.984,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.294
"CYP","CYPRUS",1989,10,1,8038.9140625,5.14390816342823,NA,NA,NA,NA,79.45967,6.92986006638551,NA,NA,NA,18.3570374303086,777420,49.1380463584678,NA,NA,0,0.0500361818506939,NA,NA,NA,NA,NA,5.08640003204346,NA,75.841,73.237,78.597,NA,NA,NA,NA,5.36935509753425,"Asia","Western Asia",0.792,1.718,1.004,0.939,0.845,0.975,-1.441,1.585,2.839,0,0,0.8,0.8,0.6,0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.581,0.205,0.656,1.554,0.768,0.946,1.237,1.558,1.109,0.611,0.949,1.304,1.029,0.561,0.572,1.361,1.642,1.122,0.28
